"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","FC1_Plant_HL.ind_Fo","FC1_Plant_HL.ind_Fm","FC1_Plant_HL.ind_Fv","FC1_Plant_HL.ind_QY_max","FC1_Plant_HL.ind_Fp","FC1_Plant_HL.ind_Fm_L1","FC1_Plant_HL.ind_Fm_L2","FC1_Plant_HL.ind_Fm_Lss","FC1_Plant_HL.ind_Ft_L1","FC1_Plant_HL.ind_Ft_L2","FC1_Plant_HL.ind_Ft_Lss","FC1_Plant_HL.ind_Fo_L1","FC1_Plant_HL.ind_Fo_L2","FC1_Plant_HL.ind_Fo_Lss","FC1_Plant_HL.ind_Fv_L1","FC1_Plant_HL.ind_Fv_L2","FC1_Plant_HL.ind_Fv_Lss","FC1_Plant_HL.ind_Fq_L1","FC1_Plant_HL.ind_Fq_L2","FC1_Plant_HL.ind_Fq_Lss","FC1_Plant_HL.ind_FvFm_L1","FC1_Plant_HL.ind_FvFm_L2","FC1_Plant_HL.ind_FvFm_Lss","FC1_Plant_HL.ind_QY_L1","FC1_Plant_HL.ind_QY_L2","FC1_Plant_HL.ind_QY_Lss","FC1_Plant_HL.ind_NPQ_L1","FC1_Plant_HL.ind_NPQ_L2","FC1_Plant_HL.ind_NPQ_Lss","FC1_Plant_HL.ind_qN_L1","FC1_Plant_HL.ind_qN_L2","FC1_Plant_HL.ind_qN_Lss","FC1_Plant_HL.ind_qP_L1","FC1_Plant_HL.ind_qP_L2","FC1_Plant_HL.ind_qP_Lss","FC1_Plant_HL.ind_qL_L1","FC1_Plant_HL.ind_qL_L2","FC1_Plant_HL.ind_qL_Lss","FC1_Plant_HL.ind_Rfd_L1","FC1_Plant_HL.ind_Rfd_L2","FC1_Plant_HL.ind_Rfd_Lss"
"11/1/2023",82,"L9_D_9","L9","Drought","FC1",1131.168191,5556.302916,4425.134724,0.796417112,5034.855406,3337.127355,2600.139859,2297.716067,2982.679378,2233.959697,1909.958673,979.4063837,895.2470504,1149.963191,2357.720971,1704.892808,1147.752876,354.4479771,366.1801615,387.7573937,0.706512135,0.655692732,0.499519019,0.1062135,0.140830948,0.16875775,0.664995766,1.136924634,1.418185169,0.484864699,0.634226051,0.739522382,0.150334998,0.214781926,0.33784049,0.057013895,0.108755088,0.200085175,0.688031051,1.253780769,1.636106989
"11/1/2023",82,"L7_C_4","L7","Control","FC1",881.1135338,4634.366869,3753.253336,0.809874022,4148.833674,3022.714793,2441.143379,2232.84858,2622.67544,1981.774219,1726.739297,792.6017727,739.3512994,953.9400831,2230.11302,1701.79208,1278.908497,400.0393524,459.3691595,506.1092829,0.737784797,0.697129097,0.572769917,0.132344392,0.188177869,0.226665295,0.533180332,0.898441078,1.075540147,0.41950823,0.563084653,0.652510817,0.179380753,0.269932599,0.395735335,0.060264723,0.12001431,0.201934224,0.58190892,1.093494624,1.402698358
"11/1/2023",82,"L8_C_10","L8","Control","FC1",974.834476,4762.821824,3787.987348,0.795324177,4448.439216,2962.026105,2464.541745,2229.944332,2614.851472,2071.716315,1796.095692,858.8082342,808.2718472,1011.873778,2103.21787,1656.269898,1218.070554,347.1746334,392.8254298,433.8486406,0.710060545,0.672039701,0.546233615,0.117208499,0.159390861,0.194555817,0.607960786,0.932538507,1.135847857,0.46126779,0.581173608,0.675263283,0.165068317,0.237174769,0.356176938,0.061538595,0.111601255,0.193315735,0.70122061,1.147224108,1.476727291
"11/1/2023",82,"L4_D_8","L4","Drought","FC1",1528.415733,7348.165118,5819.749384,0.792000355,6402.452678,3928.563558,3254.287309,2913.246154,3535.74347,2874.625957,2498.365721,1279.176027,1190.019643,1451.400238,2649.387532,2064.267666,1461.845916,392.8200871,379.6613519,414.880433,0.674390905,0.634322501,0.50179279,0.099990768,0.116664976,0.142411733,0.870445778,1.257995199,1.522328952,0.563454887,0.664790695,0.752093572,0.148268263,0.183920602,0.283805857,0.064092757,0.09778912,0.173622834,0.81077975,1.227229829,1.562656309
"11/1/2023",82,"L5_C_1","L5","Control","FC1",1550.51133,7042.482452,5491.971122,0.779834548,6151.251422,4166.355327,3511.634132,3145.473175,3709.921068,3034.84708,2628.247298,1334.158753,1258.382163,1534.254401,2832.196574,2253.251968,1611.218773,456.4342594,476.7870521,517.2258766,0.679777972,0.641653396,0.512234149,0.109552408,0.135773556,0.164434998,0.690322092,1.00547158,1.238926248,0.503847938,0.61044037,0.707488732,0.161159103,0.211599528,0.321015299,0.067354267,0.108106753,0.189380146,0.658054527,1.026873598,1.340438598
"11/1/2023",82,"L8_D_15","L8","Drought","FC1",1527.419762,8185.469987,6658.050226,0.813398649,7490.676374,5364.050272,3906.867869,3434.162989,4726.21278,3193.938434,2714.444349,1380.27351,1253.547324,1570.28482,3983.776763,2653.320546,1863.878169,637.8374918,712.9294348,719.7186401,0.742680728,0.679142637,0.542745984,0.118909678,0.182481071,0.209576145,0.525986815,1.095148917,1.383541495,0.414597833,0.617231658,0.71824248,0.160108743,0.268693293,0.386140388,0.051744022,0.128495728,0.217281471,0.584921526,1.345278886,1.759561593
"11/1/2023",82,"L7_C_12","L7","Control","FC1",1171.085164,5919.659832,4748.574668,0.802170193,5679.41362,3666.738851,2730.654013,2399.120168,3237.485351,2270.976363,1919.343037,1033.647922,937.1051119,1172.326523,2633.09093,1793.5489,1226.793645,429.2535005,459.6776494,479.7771309,0.718101571,0.656820268,0.511351478,0.117066832,0.168339763,0.19998045,0.614420899,1.167854223,1.467429482,0.461096089,0.640034279,0.741582576,0.163022665,0.256295019,0.391082178,0.058969664,0.132164869,0.238618386,0.754266971,1.500868662,1.959040417
"11/1/2023",82,"L1_C_16","L1","Control","FC1",978.4518073,4986.961566,4008.509759,0.803798005,4763.016113,3000.193644,2258.352877,1975.759614,2616.609179,1868.68425,1579.586077,859.6692188,780.0739262,959.9396619,2140.524425,1478.27895,1015.819952,383.5844646,389.6686269,396.1735368,0.713462089,0.6545828,0.51414147,0.127853236,0.1725455,0.200517074,0.66221323,1.208229554,1.524073036,0.4813732,0.648605079,0.747749087,0.179201162,0.263596141,0.390003697,0.067010275,0.138020172,0.241582164,0.820300927,1.548860843,2.015357113
"11/1/2023",82,"L8_C_20","L8","Control","FC1",1233.890158,6061.39041,4827.500252,0.796434469,5799.388257,3552.345196,2622.181736,2283.525478,3144.496249,2196.242272,1849.271948,1070.316255,958.786206,1152.484406,2482.028942,1663.39553,1131.041072,407.8489473,425.9394642,434.2535304,0.698701507,0.634355547,0.495304775,0.114811181,0.162437049,0.190168025,0.7063067,1.31158288,1.654400166,0.502706459,0.674010473,0.769594066,0.164320786,0.256066255,0.383941433,0.064478945,0.143862832,0.256177333,0.844298036,1.640595863,2.136038625
"11/1/2023",82,"L7_D_2","L7","Drought","FC1",1251.739804,6177.412163,4925.672361,0.797368256,5402.268988,3835.742425,3220.135493,2921.550881,3417.542102,2782.245137,2442.466701,1098.162137,1033.024642,1316.285115,2737.580289,2187.110853,1605.265767,418.2003226,437.8903561,479.0841798,0.713702847,0.679198393,0.549456721,0.109027217,0.135985072,0.163982829,0.610486701,0.91837026,1.114429087,0.461026672,0.574854957,0.669774982,0.152762761,0.200214066,0.298445397,0.055952267,0.090076863,0.152950287,0.580746872,0.941694108,1.211808655
"11/1/2023",82,"L7_D_3","L7","Drought","FC1",1251.334885,6599.772399,5348.437513,0.810397267,5682.122644,3992.521003,3180.70572,2858.406064,3596.731843,2747.689245,2379.040632,1102.224685,1021.967934,1340.534451,2890.296317,2158.737786,1517.871614,395.7891595,433.0164747,479.3654324,0.723927642,0.678697741,0.531020289,0.099132643,0.13613849,0.167703756,0.653033859,1.074939645,1.308899523,0.474257165,0.612977149,0.711389439,0.136937226,0.200587805,0.315814215,0.047641674,0.091350402,0.166112903,0.579801579,1.067964073,1.388409247
"11/1/2023",82,"L7_C_18","L7","Control","FC1",1392.65282,6561.623977,5168.971157,0.787757905,5964.786241,4571.64315,4119.772376,3856.985172,4189.065733,3666.109937,3303.514191,1257.568187,1218.032766,1597.71892,3314.074964,2901.739611,2259.266254,382.5774176,453.6624391,553.4709816,0.724919871,0.704344645,0.585759642,0.083684882,0.110118326,0.143498343,0.435287874,0.592715174,0.70123132,0.375180976,0.456968264,0.544861107,0.115440182,0.15634154,0.244978201,0.038378031,0.059389786,0.103274744,0.423894162,0.627006921,0.8055882
"11/1/2023",82,"L1_C_7","L1","Control","FC1",898.4320339,4160.612542,3262.180509,0.784062557,3916.598216,2442.852869,2026.215701,1836.640717,2158.312012,1693.947767,1457.020202,765.2810951,716.4961348,881.7312343,1677.571775,1309.719567,954.9094832,284.5408572,332.2679345,379.6205151,0.686726489,0.646387039,0.519921765,0.116478917,0.163984483,0.206692856,0.703177704,1.053390732,1.26533829,0.505918111,0.619722619,0.708769732,0.169614714,0.253693953,0.397546073,0.070604849,0.134553602,0.245136015,0.814658026,1.312112742,1.68808779
"11/1/2023",82,"L7_C_13","L7","Control","FC1",1501.16354,7138.621255,5637.457717,0.789712399,6363.226795,4420.422404,3736.343571,3412.642381,4051.750154,3269.187483,2872.71656,1308.450544,1236.846166,1542.834397,3111.971859,2499.497405,1869.807985,368.67225,467.1560879,539.9258211,0.703998753,0.668968835,0.547906219,0.083402041,0.125030281,0.15821342,0.61491835,0.910590158,1.091816387,0.466229719,0.576483792,0.665854324,0.118469018,0.186900009,0.288760036,0.043892482,0.085821777,0.15089412,0.570488444,0.946424556,1.215055562
"11/1/2023",82,"L9_C_18","L9","Control","FC1",1174.556851,5935.993383,4761.436532,0.80212969,5643.89697,3582.823387,2625.728983,2274.940471,3124.289577,2172.619475,1816.167222,1030.328761,925.4849286,1117.179574,2552.494626,1700.244054,1157.760897,458.5338103,453.1095079,458.7732489,0.712425467,0.647532196,0.508919206,0.127981137,0.172565223,0.201663848,0.656792072,1.260702998,1.609296137,0.479684238,0.660664368,0.759741517,0.17964144,0.266496746,0.396259064,0.06753506,0.144072896,0.256269793,0.806457702,1.597738369,2.107586627
"11/2/2023",82,"L6_C_10","L6","Control","FC1",1395.90012,5750.708149,4354.808029,0.757264656,5496.317924,3054.247893,2283.962245,1971.375028,2694.71758,1934.449319,1610.715556,1122.089157,990.8724625,1120.565204,1932.158735,1293.089783,850.8098242,359.5303127,349.5129264,360.6594719,0.632613594,0.566160752,0.431581922,0.117714843,0.153029205,0.182948179,0.882855731,1.517864803,1.9171051,0.582562587,0.728333105,0.816245452,0.186077006,0.270292853,0.423901396,0.096390404,0.195043531,0.367367166,1.039663809,1.841282979,2.412345465
"11/2/2023",82,"L5_D_9","L5","Drought","FC1",1255.65404,6068.47852,4812.824479,0.793085855,5170.907634,3384.582779,2642.493726,2392.845979,3019.398132,2288.75222,2007.478184,1059.827905,963.2396874,1199.708394,2324.754875,1679.254039,1193.137585,365.1846469,353.7415063,385.3677946,0.686866012,0.635480804,0.498626989,0.107896503,0.133866545,0.161049979,0.792976836,1.296496851,1.536092408,0.535852058,0.671072384,0.754940662,0.157085227,0.210653956,0.322986887,0.065325834,0.115568863,0.202024507,0.712562374,1.259269304,1.575822579
"11/2/2023",82,"L7_C_8","L7","Control","FC1",1173.895046,6170.507487,4996.61244,0.809757131,5877.020924,3716.40158,2706.889675,2357.605931,3245.341878,2211.257863,1838.738834,1034.929287,930.9980575,1158.493721,2681.472293,1775.891618,1199.11221,471.0597024,495.6318126,518.8670965,0.721523828,0.656063538,0.508614351,0.126751561,0.183100116,0.220082199,0.660344651,1.279556327,1.617276877,0.477863604,0.661057654,0.760752411,0.175672038,0.279088998,0.432709376,0.063543547,0.148160555,0.276252061,0.81090965,1.657772765,2.196223854
"11/2/2023",82,"L9_D_12","L9","Drought","FC1",1382.8206,6774.76086,5391.94026,0.795886434,6420.787963,4588.822468,3353.702276,2920.253212,4071.4714,2762.583874,2326.325909,1251.923436,1127.539525,1359.633488,3336.899031,2226.162751,1560.619723,517.3510679,591.1184028,593.927303,0.727179806,0.663792599,0.534412467,0.112741574,0.176258461,0.203382125,0.476361508,1.020084164,1.319922407,0.39579988,0.605795024,0.711803691,0.155039473,0.265532429,0.380571445,0.052657076,0.132913146,0.226220252,0.577019051,1.32419657,1.760055218
"11/2/2023",82,"L2_C_2","L2","Control","FC1",1588.233109,6991.201509,5402.9684,0.772824012,6232.529322,3843.45324,3172.675814,2878.323809,3390.709928,2684.843988,2333.67935,1311.800276,1220.582132,1446.707223,2531.652964,1952.093681,1431.616587,452.7433121,487.8318255,544.6444597,0.658692276,0.615283059,0.497378572,0.117795972,0.153760376,0.189222789,0.81898961,1.203566302,1.428914178,0.554239459,0.661718517,0.741794921,0.178833086,0.249901852,0.380440171,0.083766714,0.147830711,0.258916323,0.838119289,1.321374854,1.670687951
"11/2/2023",82,"L8_C_7","L8","Control","FC1",954.6783928,5142.231786,4187.553395,0.814345516,4693.005629,2799.374603,2179.481281,1966.482679,2380.999366,1752.164426,1502.237396,817.9580928,749.613279,951.4491635,1981.41651,1429.868002,1015.033515,418.3752367,427.3168552,464.2452829,0.707806847,0.656058859,0.516167026,0.149453109,0.196063558,0.236079009,0.83692164,1.359383322,1.614938765,0.541792067,0.67448391,0.757793805,0.211149566,0.298850561,0.457369413,0.084661899,0.162830708,0.290660249,0.971023468,1.678404811,2.124010654
"11/2/2023",82,"L5_D_2","L5","Drought","FC1",1305.834596,6766.374064,5460.539467,0.807011173,6170.437944,4641.278458,3545.660811,3039.893307,4106.968335,2901.342368,2407.772049,1188.446509,1092.280558,1360.488218,3452.831949,2453.380252,1679.405089,534.3101234,644.3184429,632.1212582,0.743939839,0.69193879,0.552455274,0.115121324,0.181720271,0.207941922,0.457868586,0.908353456,1.225859061,0.380983006,0.567617233,0.689337671,0.154745476,0.262624778,0.376395941,0.049202229,0.118202017,0.204135122,0.502431341,1.126752779,1.562716826
"11/2/2023",82,"L1_D_11","L1","Drought","FC1",1094.319443,5861.260541,4766.941098,0.813296229,5450.865272,3884.102722,2838.529785,2439.686663,3427.439438,2335.286337,1944.677912,992.5015817,898.2837407,1110.338398,2891.601139,1940.246045,1329.348265,456.6632838,503.2434481,495.0087509,0.74447082,0.683539082,0.544884835,0.117572401,0.177290177,0.202898494,0.509038499,1.064893091,1.402464477,0.406090717,0.609055991,0.720191528,0.157927481,0.259370944,0.372369502,0.050423389,0.121541698,0.209541736,0.590360784,1.334131445,1.802965591
"11/2/2023",82,"L4_C_4","L4","Control","FC1",919.6955867,4310.787552,3391.091967,0.786652537,3887.039145,2568.560448,2141.387387,1950.093254,2196.426936,1766.644797,1549.214074,794.6921522,743.1868643,903.1666612,1773.868296,1398.200523,1046.926593,372.1335125,374.74259,400.8791803,0.690607962,0.652941421,0.536859758,0.144880185,0.174999905,0.205569236,0.678289314,1.013081602,1.210554569,0.495500521,0.608083795,0.692769053,0.209786439,0.268017773,0.382910495,0.087842513,0.139527065,0.227315965,0.769710197,1.200238073,1.509039397
"11/2/2023",82,"L2_C_7","L2","Control","FC1",1152.859183,4999.89831,3847.039126,0.769423474,4599.330441,3123.635343,2677.633599,2489.449573,2751.637313,2269.937165,2031.997854,998.225376,942.3300027,1147.803228,2125.409967,1735.303598,1341.646345,371.9980298,407.696434,457.4517195,0.680428326,0.648073582,0.538932927,0.119091376,0.152259978,0.18375617,0.600666455,0.867282481,1.008435264,0.468869645,0.572329172,0.651709961,0.17502413,0.234942424,0.340962968,0.073330222,0.11932292,0.193446212,0.671488615,1.026192844,1.263452411
"11/2/2023",82,"L5_C_7","L5","Control","FC1",962.8053214,4896.975112,3934.169791,0.803387745,4328.378846,2902.503613,2336.55737,2152.733728,2515.924421,1928.0155,1684.760624,836.3946051,775.5164923,972.3920618,2066.109008,1561.040878,1180.341667,386.5791925,408.5418696,467.9731044,0.711836843,0.668094393,0.548298961,0.133188186,0.17484778,0.217385503,0.687155561,1.095807779,1.274770469,0.491178908,0.621240677,0.699244059,0.187104935,0.261711192,0.396472579,0.071602162,0.130692377,0.226575754,0.720393033,1.244991726,1.569135808
"11/2/2023",82,"L4_C_8","L4","Control","FC1",1071.713545,4882.354071,3810.640526,0.780492457,4536.98141,2888.235665,2402.608026,2201.510412,2555.932021,2035.251709,1781.935203,918.4166104,860.3030603,1035.93389,1969.819054,1542.304967,1165.576522,332.3036439,367.3563169,419.5752087,0.682014656,0.641929499,0.52944402,0.1150542,0.15289898,0.190585158,0.690427873,1.032105952,1.217729266,0.503065052,0.616537691,0.696971088,0.168697548,0.238186562,0.359972255,0.070735624,0.125423191,0.216498973,0.77507906,1.229199165,1.546097861
"11/2/2023",82,"L2_C_4","L2","Control","FC1",958.9557197,4608.2075,3649.251782,0.791902661,4200.582003,2735.748675,2259.518761,2060.363352,2342.354261,1844.540481,1604.850367,827.337534,781.6294153,954.1219074,1908.411141,1477.889345,1106.241445,393.3944143,414.9782796,455.5129848,0.697582771,0.654072615,0.536915706,0.143797717,0.183657815,0.221083812,0.684441097,1.039464146,1.236599431,0.495245497,0.613783043,0.697259022,0.20613714,0.280791171,0.411766335,0.084392183,0.145980152,0.24604517,0.793316269,1.277305403,1.617429069
"11/2/2023",82,"L9_C_19","L9","Control","FC1",1022.227644,5023.010138,4000.782494,0.796491025,4626.326325,3065.78549,2509.913276,2271.789977,2678.339501,2083.360189,1802.966073,893.9388943,834.712588,1035.116737,2171.846595,1675.200688,1236.67324,387.4459894,426.5530871,468.823903,0.708414402,0.667433693,0.544360725,0.126377397,0.169947341,0.206367625,0.638408869,1.001268405,1.211036315,0.474010869,0.600028253,0.689893105,0.178394731,0.254628052,0.379100872,0.068086972,0.124936549,0.214938815,0.72731139,1.220608011,1.565953066
"11/2/2023",82,"L8_C_8","L8","Control","FC1",1017.537485,5252.908412,4235.370928,0.806290648,5000.574449,3086.193193,2313.290909,2033.664462,2662.400467,1894.580893,1600.677081,887.4565382,803.9603447,995.3812142,2198.736656,1509.330565,1038.283247,423.7927257,418.7100163,432.9873802,0.712442974,0.652460336,0.510547963,0.137318923,0.181001885,0.212909941,0.702067267,1.270751332,1.582976942,0.496332403,0.660744396,0.756129979,0.19274374,0.277414389,0.417022408,0.073664343,0.148993131,0.265097775,0.878220242,1.639409311,2.124037013
"11/2/2023",82,"L1_D_15","L1","Drought","FC1",1611.152163,7701.121396,6089.969234,0.790789928,6621.61211,4332.392616,3458.952356,3063.400815,3832.152964,2975.119818,2565.308816,1360.450299,1251.537934,1595.617264,2971.942316,2207.414422,1467.783552,500.2396523,483.8325377,498.0919991,0.685981761,0.638174278,0.479135327,0.115464986,0.139878347,0.162594459,0.77756775,1.226431764,1.513912433,0.531288996,0.657743103,0.759596666,0.168320781,0.219185185,0.339349762,0.07076711,0.11869797,0.213129936,0.727909134,1.225662331,1.581214421
"11/2/2023",82,"L8_D_4","L8","Drought","FC1",1041.123533,5585.568716,4544.445184,0.81360474,5012.464776,3520.558777,2767.819856,2455.227381,3043.453427,2306.20038,1977.831413,928.5951289,859.0505531,1122.257246,2591.963649,1908.769303,1332.970134,477.1053499,461.6194764,477.3959681,0.736236436,0.689629167,0.542911074,0.13551978,0.166780896,0.194440634,0.586557439,1.018039109,1.274970033,0.443423159,0.596157417,0.701349515,0.184071004,0.241841419,0.358144534,0.062968157,0.109178194,0.188526029,0.646966151,1.173473225,1.534323575
"11/2/2023",82,"L4_D_9","L4","Drought","FC1",906.6991124,4532.94962,3626.250507,0.799975912,3976.422153,2659.327434,2168.380218,1974.973288,2273.559808,1808.750782,1593.242738,783.0422924,729.39311,913.3838255,1876.285141,1438.987108,1061.589463,385.7676252,359.6294359,381.7305506,0.705548748,0.663623057,0.537520922,0.145062101,0.165851649,0.193283906,0.704547384,1.090477298,1.295195407,0.499644931,0.621673267,0.706708063,0.205601812,0.249918456,0.359583967,0.081994316,0.125280301,0.204635776,0.748985067,1.198435623,1.495804348
"11/2/2023",82,"L6_D_14","L6","Drought","FC1",1371.729006,6284.413571,4912.684564,0.781725217,5887.447522,3634.088934,2737.62954,2371.27768,3113.370622,2253.817066,1904.414729,1169.53138,1049.684205,1244.246103,2464.557554,1687.945335,1127.031578,520.7183127,483.8124738,466.8629516,0.678177557,0.616571859,0.475284521,0.143287168,0.176726787,0.196882447,0.729295481,1.295567563,1.650222546,0.518159468,0.677548691,0.776390054,0.211282675,0.286628046,0.414241234,0.093089648,0.174448943,0.29837341,0.891020453,1.612211795,2.091473424
"11/2/2023",82,"L7_D_11","L7","Drought","FC1",1326.810318,7548.342403,6221.532085,0.824224943,7188.495485,5548.35048,4054.190133,3571.828987,4891.117042,3177.131068,2706.896758,1244.62314,1142.30346,1496.00042,4303.72734,2911.886672,2075.828567,657.2334381,877.0590652,864.9322289,0.775676907,0.718241271,0.58116684,0.118455646,0.216333975,0.242153875,0.360466039,0.861861964,1.113298938,0.317271731,0.545446617,0.657020609,0.152712611,0.301199588,0.41666843,0.041426256,0.125784776,0.204233859,0.469704246,1.262574421,1.655622334
"11/2/2023",82,"L6_C_11","L6","Control","FC1",1271.843249,5796.713873,4524.870625,0.780592371,5486.829528,3178.212706,2390.046246,2060.921515,2769.873267,2000.421889,1669.77543,1056.905616,948.1090445,1101.146216,2121.30709,1441.937201,959.7752995,408.3394383,389.6243568,391.1460858,0.667452838,0.603309331,0.465702014,0.12848084,0.163019589,0.18979184,0.823891102,1.425356365,1.812680556,0.552448754,0.702607812,0.795599729,0.19249426,0.270208964,0.407539229,0.088387627,0.171795484,0.310416604,0.980895513,1.742836178,2.285968538
"11/2/2023",82,"L7_C_15","L7","Control","FC1",1259.96653,6573.41059,5313.44406,0.808323775,6266.881147,4114.301808,3044.886991,2662.069892,3617.923504,2504.504032,2102.521111,1120.862331,1016.631952,1269.68021,2993.439478,2028.255039,1392.389682,496.3783038,540.3829589,559.5487813,0.727569249,0.666118331,0.523047756,0.120647032,0.177472254,0.210193122,0.597697713,1.158835651,1.469285502,0.451001745,0.634994451,0.737469746,0.165822061,0.266427519,0.4018622,0.057748663,0.134034425,0.240821802,0.732176244,1.502244383,1.98065076
"11/2/2023",82,"L1_C_17","L1","Control","FC1",991.2849429,5226.381176,4235.096232,0.810330531,4928.114928,2988.559392,2212.028568,1956.523658,2560.664638,1786.035809,1517.316968,858.779826,775.0539995,962.7264942,2129.779566,1436.974569,993.797164,427.8947532,425.9927598,439.2066902,0.712644216,0.64961845,0.507940275,0.143177597,0.192580135,0.224483199,0.748796156,1.362709619,1.67125887,0.512368599,0.677180645,0.766914247,0.200910348,0.296451147,0.441948021,0.077776449,0.164536208,0.288730983,0.924545235,1.759247549,2.247913938
"11/2/2023",82,"L5_C_3","L5","Control","FC1",863.7082406,4399.208367,3535.500127,0.803667349,4050.286551,2481.138931,1982.086455,1778.911614,2113.144426,1597.842434,1367.287221,739.623947,682.6796228,860.187069,1741.514984,1299.406832,918.7245449,367.9945053,384.2440214,411.6243932,0.701901438,0.655575255,0.516453172,0.148316767,0.193858356,0.231391144,0.77306007,1.219483593,1.472977484,0.5241222,0.650370838,0.740401521,0.211307114,0.29570725,0.448038964,0.086367829,0.159843539,0.283023888,0.916710709,1.534847283,1.962279241
"11/2/2023",82,"L4_C_6","L4","Control","FC1",980.5031979,4645.345541,3664.842342,0.788927823,4260.831946,2821.625607,2397.344551,2203.811125,2474.768733,2016.761825,1788.623812,854.8199773,806.903619,995.4343952,1966.805629,1590.440931,1208.376729,346.8568735,380.5827254,415.1873125,0.697046988,0.663417751,0.548312292,0.122928029,0.158751784,0.188395143,0.646336612,0.93770459,1.107869177,0.481125876,0.585654554,0.668929823,0.176355441,0.239293845,0.343590953,0.069872013,0.116339162,0.188352646,0.72170914,1.112709539,1.382184514
"11/2/2023",82,"L2_D_2","L2","Drought","FC1",1627.713732,7883.139143,6255.425413,0.793519599,6811.750438,4084.415378,3324.154031,2992.463493,3596.899068,2864.783301,2501.355259,1348.36558,1249.481849,1549.952799,2736.049796,2074.672183,1442.510694,487.51631,459.3707305,491.108234,0.669875501,0.624120352,0.482047884,0.11936012,0.13819177,0.164115029,0.930053242,1.371472281,1.634330932,0.581309165,0.687250624,0.772229867,0.178182543,0.221418465,0.340453791,0.080633392,0.125805633,0.221544424,0.893784148,1.37775417,1.723223905
"11/2/2023",82,"L7_C_1","L7","Control","FC1",1250.636445,6789.274633,5538.638188,0.815792332,6504.464573,4165.237855,3033.570567,2647.878468,3646.919598,2494.799764,2087.612193,1111.93284,1003.872438,1258.821778,3053.305016,2029.698128,1389.05669,518.3182575,538.7708026,560.2662747,0.733044576,0.669078923,0.524592313,0.124439054,0.177602858,0.211590631,0.629984858,1.238047371,1.564043145,0.46219461,0.649169053,0.74883491,0.169756462,0.265443809,0.403342987,0.058214505,0.133066271,0.241632733,0.783550308,1.60720907,2.115743717
"11/2/2023",82,"L8_D_16","L8","Drought","FC1",964.9292695,4988.120838,4023.191568,0.806554552,4489.144687,2943.792179,2281.060016,2026.114043,2511.53928,1836.317707,1584.352222,840.32569,767.693989,954.9682267,2103.466489,1513.366027,1071.145817,432.2528996,444.7423086,441.7618216,0.714543134,0.663448579,0.528670052,0.146835399,0.19497177,0.218034036,0.694454137,1.186755633,1.46191514,0.492871173,0.641418728,0.734414757,0.205495501,0.293876234,0.412419873,0.078951034,0.154423049,0.251179,0.787407716,1.444644883,1.833425943
"11/2/2023",82,"L6_C_9","L6","Control","FC1",1843.352441,8333.126449,6489.774007,0.778792215,7788.367778,4505.517579,3452.752955,2892.280687,4045.347634,3002.149839,2458.120906,1530.044139,1381.172742,1600.687048,2975.47344,2071.580213,1291.593638,460.1699447,450.6031159,434.1597809,0.660406576,0.599979275,0.4465658,0.102134757,0.130505461,0.150109836,0.849538106,1.413473121,1.881161046,0.562628629,0.702014671,0.808153693,0.154654361,0.217516615,0.336142706,0.070471693,0.133557552,0.252074451,0.925265387,1.594263509,2.168423392
"11/2/2023",82,"L7_D_18","L7","Drought","FC1",1356.708864,7897.19085,6540.481985,0.828203612,7433.473967,6141.2099,4571.490454,3956.0682,5548.748328,3693.703673,2997.283253,1290.30169,1197.382391,1563.983508,4850.908209,3374.108064,2392.084692,592.4615719,877.7867805,958.7849472,0.789894547,0.738076148,0.604662147,0.096473102,0.192013259,0.242358043,0.285934039,0.727487114,0.99622212,0.265780295,0.496387384,0.622294903,0.122134154,0.260153725,0.400815636,0.029862679,0.095555273,0.181427673,0.339666809,1.012471661,1.480070563
"11/2/2023",82,"L7_C_10","L7","Control","FC1",872.2579373,4140.46886,3268.210923,0.789333535,3778.296856,2701.49697,2278.251324,2115.260581,2336.694314,1863.47508,1650.63231,774.8450151,724.1621715,913.0842654,1926.651955,1554.089152,1202.176315,364.8026556,414.7762435,464.6282709,0.713179388,0.682141226,0.568334855,0.135037226,0.182059038,0.219655335,0.532657229,0.817388985,0.957427325,0.427549826,0.54509671,0.627507575,0.189345385,0.266893468,0.38648929,0.070680197,0.124927856,0.204235885,0.616941006,1.02755427,1.288999697
"11/2/2023",82,"L2_C_1","L2","Control","FC1",844.8290441,4095.930765,3251.10172,0.793739423,3718.948649,2579.766561,2152.492612,1988.239376,2212.088155,1756.432001,1550.76545,743.768811,703.1977447,865.4050796,1835.997749,1449.294868,1122.834297,367.6784054,396.0606116,437.4739259,0.711691429,0.673310031,0.564737984,0.142523905,0.184000916,0.220030813,0.587713721,0.902877966,1.060079291,0.452294437,0.57282378,0.65242985,0.200260815,0.273278144,0.389615749,0.076482554,0.131444493,0.212255632,0.681193691,1.117331413,1.398137416
