"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","VNIR_Plant_PRI","VNIR_Plant_NDVI","VNIR_Plant_PSRI","VNIR_Plant_SIPI","VNIR_Plant_MCARI1"
"11/5/2023",86,"L8_C_9","L8","Control","VNIR",0.012620401,0.56304556,0.000829179,0.5617533,1.2582831
"11/5/2023",86,"L7_D_19","L7","Drought","VNIR",0.02271213,0.6132167,-0.021058105,0.5946599,1.3287776
"11/5/2023",86,"L8_C_14","L8","Control","VNIR",-0.008349882,0.42140114,0.058837656,0.47845095,0.95205414
"11/5/2023",86,"L2_D_5","L2","Drought","VNIR",0.039491482,0.60826004,-0.0537509,0.5549812,1.3088002
"11/5/2023",86,"L7_D_7","L7","Drought","VNIR",0.000513831,0.51407075,0.0157546,0.5392165,1.1849988
"11/5/2023",86,"L9_D_8","L9","Drought","VNIR",0.02775153,0.5809469,-0.023878444,0.56045455,1.2555603
"11/5/2023",86,"L1_C_9","L1","Control","VNIR",-0.009144289,0.42142338,0.05414134,0.4740652,0.979653
"11/5/2023",86,"L9_C_2","L9","Control","VNIR",0.011700708,0.5638058,-0.002255752,0.56176734,1.249454
"11/5/2023",86,"L3_C_2","L3","Control","VNIR",0.014419713,0.5251327,-0.014778351,0.5100225,1.2038763
"11/5/2023",86,"L7_C_6","L7","Control","VNIR",0.024231048,0.6167005,-0.027285976,0.59271234,1.3615861
"11/5/2023",86,"L3_D_7","L3","Drought","VNIR",0.004268601,0.4963725,0.004573141,0.50547767,1.1515044
"11/5/2023",86,"L6_D_18","L6","Drought","VNIR",0.023148177,0.5801826,-0.022759136,0.5642393,1.2768191
"11/5/2023",86,"L6_C_1","L6","Control","VNIR",0.014505461,0.55766296,-0.000963686,0.5574428,1.2256589
"11/5/2023",86,"L2_D_8","L2","Drought","VNIR",0.041837897,0.6404424,-0.0465585,0.583357,1.3247137
"11/5/2023",86,"L2_D_9","L2","Drought","VNIR",0.00318098,0.48925263,0.016344877,0.5089103,1.0852891
"11/5/2023",86,"L6_D_11","L6","Drought","VNIR",0.021866523,0.5819289,-0.018778834,0.5667406,1.276334
"11/5/2023",86,"L9_C_7","L9","Control","VNIR",-0.019636057,0.39484563,0.071488835,0.46190134,0.9014902
"11/5/2023",86,"L9_D_20","L9","Drought","VNIR",0.016555082,0.57519054,-0.002042503,0.5769952,1.2499083
"11/5/2023",86,"L3_D_3","L3","Drought","VNIR",0.019922264,0.57350755,-0.020650111,0.55871683,1.277885
"11/5/2023",86,"L8_C_11","L8","Control","VNIR",0.019333059,0.5734749,-0.019964594,0.5531737,1.2730248
"11/5/2023",86,"L9_D_18","L9","Drought","VNIR",0.05742013,0.6585581,-0.058630235,0.5944713,1.3375406
"11/5/2023",86,"L9_D_13","L9","Drought","VNIR",0.030302836,0.5546305,-0.035031017,0.5260119,1.20788
"11/5/2023",86,"L3_D_5","L3","Drought","VNIR",0.01984924,0.5545791,-0.027166415,0.5318747,1.2791257
"11/5/2023",86,"L9_C_12","L9","Control","VNIR",-0.006300888,0.5077724,0.029168872,0.53552616,1.149981
"11/5/2023",86,"L1_D_10","L1","Drought","VNIR",-0.006139423,0.4422236,0.03387518,0.4819458,1.0429522
"11/5/2023",86,"L8_D_5","L8","Drought","VNIR",-1.76e-05,0.47897002,0.020063937,0.5031069,1.1075083
"11/5/2023",86,"L7_D_8","L7","Drought","VNIR",0.022911929,0.51280546,-0.021577884,0.49720344,1.1080054
"11/5/2023",86,"L7_C_2","L7","Control","VNIR",0.020228878,0.61126685,-0.029163184,0.5856977,1.3718597
"11/5/2023",86,"L1_D_16","L1","Drought","VNIR",0.050120022,0.6454382,-0.05526587,0.5852251,1.3326445
"11/5/2023",86,"L4_D_6","L4","Drought","VNIR",-0.016540356,0.37992907,0.071330644,0.45021093,0.8168897
"11/5/2023",86,"L8_D_10","L8","Drought","VNIR",0.031734042,0.60596263,-0.032864977,0.56834346,1.2916901
"11/5/2023",86,"L2_C_8","L2","Control","VNIR",0.001765764,0.52146196,0.015866492,0.5352782,1.1783118
"11/5/2023",86,"L7_C_20","L7","Control","VNIR",0.036325913,0.66968787,-0.04669536,0.6231904,1.4536686
"11/5/2023",86,"L9_C_14","L9","Control","VNIR",0.012493865,0.56272733,-0.005191812,0.5535437,1.241015
"11/5/2023",86,"L3_C_9","L3","Control","VNIR",0.008530492,0.53339005,-0.005806965,0.5307286,1.2278867
"11/5/2023",86,"L2_D_7","L2","Drought","VNIR",0.004801617,0.46942475,0.009054112,0.4817467,1.0929934
"11/5/2023",86,"L7_C_19","L7","Control","VNIR",-0.030322567,0.34100157,0.10500129,0.4298127,0.78742373
"11/5/2023",86,"L6_C_6","L6","Control","VNIR",0.011397793,0.5534599,9.76e-05,0.55719095,1.2323631
"11/5/2023",86,"L6_C_4","L6","Control","VNIR",0.006198927,0.5187539,0.0098276,0.5283087,1.1782242
"11/5/2023",86,"L5_C_2","L5","Control","VNIR",0.011059403,0.5447312,-0.004611313,0.54411215,1.2370182
"11/5/2023",86,"L9_C_16","L9","Control","VNIR",-0.00156647,0.4696503,0.029892573,0.50228184,1.0771829
"11/5/2023",86,"L9_C_20","L9","Control","VNIR",0.008145767,0.5498188,-0.000957236,0.54735893,1.2256113
"11/5/2023",86,"L7_D_12","L7","Drought","VNIR",-0.013491201,0.40659755,0.05583772,0.4616064,0.9003484
"11/5/2023",86,"L8_D_14","L8","Drought","VNIR",0.034493078,0.6058794,-0.041912332,0.56212145,1.2972288
"11/5/2023",86,"L7_C_11","L7","Control","VNIR",0.000998815,0.48592165,0.016980637,0.48825517,1.0878327
"11/5/2023",86,"L8_C_6","L8","Control","VNIR",0.02099156,0.5853865,-0.023615278,0.5553012,1.3095909
"11/5/2023",86,"L9_C_8","L9","Control","VNIR",-0.003771498,0.51520646,0.02533756,0.5362876,1.1631438
"11/5/2023",86,"L1_C_18","L1","Control","VNIR",0.022819884,0.6239613,-0.024870899,0.5950289,1.3728344
"11/5/2023",86,"L1_C_11","L1","Control","VNIR",0.014925836,0.564317,-0.009536059,0.54984283,1.2807825
"11/5/2023",86,"L7_C_5","L7","Control","VNIR",0.007554901,0.5436542,-0.00477548,0.5430613,1.2440464
"11/5/2023",86,"L3_C_4","L3","Control","VNIR",-0.031795744,0.3471458,0.10760779,0.43526635,0.7891175
"11/5/2023",86,"L1_C_13","L1","Control","VNIR",-0.007207399,0.46336332,0.03724797,0.5001345,1.091157
"11/5/2023",86,"L1_D_18","L1","Drought","VNIR",0.007664105,0.52102935,0.002733598,0.52389485,1.153724
"11/5/2023",86,"L9_D_19","L9","Drought","VNIR",0.022627503,0.5790742,-0.021120336,0.5390159,1.246762
"11/5/2023",86,"L7_D_5","L7","Drought","VNIR",0.003969986,0.51231617,0.009166045,0.52858126,1.1701897
"11/5/2023",86,"L1_C_12","L1","Control","VNIR",0.002539788,0.5082078,0.019796714,0.5256501,1.166185
"11/5/2023",86,"L5_C_6","L5","Control","VNIR",0.008207852,0.5230582,-0.003608739,0.5217728,1.2114224
"11/5/2023",86,"L6_D_9","L6","Drought","VNIR",0.037343085,0.6397485,-0.038220014,0.60153633,1.3586279
"11/5/2023",86,"L5_D_6","L5","Drought","VNIR",0.010163121,0.5240925,-0.006211618,0.5256556,1.2125006
"11/5/2023",86,"L6_C_13","L6","Control","VNIR",0.004930105,0.50545263,0.006194274,0.51445496,1.160142
"11/5/2023",86,"L1_D_2","L1","Drought","VNIR",-0.009671757,0.42404363,0.040447515,0.4676964,1.0127199
"11/5/2023",86,"L1_C_2","L1","Control","VNIR",-0.00166627,0.44914338,0.029909734,0.48235723,1.0551394
"11/5/2023",86,"L7_D_6","L7","Drought","VNIR",-0.016205756,0.36785245,0.059742335,0.4281769,0.86644566
"11/5/2023",86,"L8_C_16","L8","Control","VNIR",0.020759765,0.5541846,-0.025829814,0.529285,1.257585
"11/5/2023",86,"L7_C_17","L7","Control","VNIR",0.014747853,0.5450405,-0.017464919,0.5306412,1.2632258
"11/5/2023",86,"L5_C_8","L5","Control","VNIR",0.012075563,0.5341603,-0.012236305,0.52827895,1.2398428
"11/5/2023",86,"L2_D_3","L2","Drought","VNIR",-0.026825262,0.234302,0.12774627,0.3523602,0.49339294
"11/5/2023",86,"L9_D_3","L9","Drought","VNIR",0.05254257,0.6383261,-0.05894545,0.57829624,1.3263894
"11/5/2023",86,"L6_C_2","L6","Control","VNIR",0.029019319,0.6230256,-0.037895344,0.5846315,1.378782
"11/5/2023",86,"L9_C_1","L9","Control","VNIR",0.01175115,0.5548387,-0.003827007,0.5526789,1.2472241
"11/5/2023",86,"L8_D_12","L8","Drought","VNIR",0.005948194,0.4906193,0.015162637,0.5045755,1.0791184
"11/5/2023",86,"L5_C_5","L5","Control","VNIR",-0.007989859,0.44496807,0.026877569,0.47285235,1.0894421
"11/5/2023",86,"L2_D_4","L2","Drought","VNIR",0.028798223,0.557669,-0.030640652,0.52796113,1.220304
"11/5/2023",86,"L3_C_8","L3","Control","VNIR",-0.006457629,0.41052356,0.0437741,0.45860618,0.96101916
"11/5/2023",86,"L8_C_15","L8","Control","VNIR",0.017282913,0.56203264,-0.016122332,0.5433056,1.2652199
"11/5/2023",86,"L7_D_15","L7","Drought","VNIR",0.031719197,0.63976437,-0.03704621,0.60397416,1.3685486
"11/5/2023",86,"L6_C_18","L6","Control","VNIR",0.013291724,0.5560256,-0.005048086,0.5522328,1.2387384
"11/5/2023",86,"L1_D_19","L1","Drought","VNIR",0.013720118,0.53545064,-0.01210153,0.5253916,1.2001909
"11/5/2023",86,"L9_D_17","L9","Drought","VNIR",0.040497154,0.62392294,-0.041669745,0.58330446,1.2936685
"11/5/2023",86,"L9_D_2","L9","Drought","VNIR",0.016529689,0.5575895,-0.010172867,0.55316347,1.247869
"11/5/2023",86,"L1_D_13","L1","Drought","VNIR",0.023414616,0.5595973,-0.02613303,0.5325949,1.2305034
"11/5/2023",86,"L7_D_10","L7","Drought","VNIR",0.03343089,0.5344976,-0.042858616,0.46535268,1.1536437
"11/5/2023",86,"L4_D_5","L4","Drought","VNIR",-0.009643205,0.35036024,0.06492513,0.41617736,0.7895553
"11/5/2023",86,"L7_C_16","L7","Control","VNIR",0.011025317,0.5156338,-0.007005384,0.50576663,1.1767079
"11/5/2023",86,"L3_C_6","L3","Control","VNIR",0.009494556,0.52444285,-2.95e-05,0.52533424,1.1953915
"11/5/2023",86,"L1_C_15","L1","Control","VNIR",0.015610847,0.55209243,-0.013703244,0.5384012,1.2745681
"11/5/2023",86,"L3_D_1","L3","Drought","VNIR",0.016860161,0.5070682,-0.01702544,0.4956952,1.1666654
"11/5/2023",86,"L3_D_6","L3","Drought","VNIR",0.023069078,0.5947355,-0.030084668,0.5690576,1.3157024
"11/5/2023",86,"L9_C_4","L9","Control","VNIR",0.005684406,0.49728096,0.008462732,0.50816107,1.1508814
"11/5/2023",86,"L8_C_5","L8","Control","VNIR",-0.001388929,0.48819003,0.022656376,0.5180488,1.1256815
"11/5/2023",86,"L7_D_1","L7","Drought","VNIR",0.025778806,0.5324077,-0.03763988,0.49994937,1.1936549
"11/5/2023",86,"L7_C_9","L7","Control","VNIR",-0.011354452,0.4032099,0.0563349,0.45698202,0.9241936
"11/5/2023",86,"L6_D_2","L6","Drought","VNIR",0.026333943,0.59195614,-0.025649339,0.5697345,1.2832406
"11/5/2023",86,"L8_D_11","L8","Drought","VNIR",0.023148077,0.5640444,-0.019669412,0.5493583,1.2190996
"11/5/2023",86,"L2_C_3","L2","Control","VNIR",-0.001107348,0.5099551,0.02464695,0.5283581,1.1449939
"11/5/2023",86,"L1_D_17","L1","Drought","VNIR",-0.01610121,0.38117275,0.06375793,0.44803938,0.9174318
"11/5/2023",86,"L5_C_4","L5","Control","VNIR",-0.028944207,0.27222544,0.12245898,0.3801267,0.59256107
"11/5/2023",86,"L4_D_2","L4","Drought","VNIR",-0.002772397,0.4663314,0.029187005,0.49685833,1.0119755
"11/5/2023",86,"L8_D_2","L8","Drought","VNIR",0.022065252,0.57372147,-0.015369456,0.56245667,1.2440214
"11/5/2023",86,"L8_C_19","L8","Control","VNIR",-0.026726639,0.36695015,0.09523176,0.45631185,0.8684509
"11/5/2023",86,"L7_D_14","L7","Drought","VNIR",0.021330606,0.5287027,-0.026667522,0.4991947,1.155091
"11/5/2023",86,"L6_D_16","L6","Drought","VNIR",0.0317463,0.6132883,-0.03324952,0.5799455,1.3138492
"11/5/2023",86,"L1_C_8","L1","Control","VNIR",0.008520996,0.5163901,0.004871438,0.5237838,1.2034276
"11/5/2023",86,"L6_C_15","L6","Control","VNIR",0.03109665,0.624432,-0.02976572,0.5920076,1.3474584
"11/5/2023",86,"L8_D_18","L8","Drought","VNIR",0.01833884,0.5589793,-0.01219802,0.5520325,1.2134391
"11/5/2023",86,"L8_C_18","L8","Control","VNIR",0.0283743,0.5930641,-0.03140317,0.55978304,1.303149
"11/5/2023",86,"L9_D_10","L9","Drought","VNIR",0.014833953,0.5242427,-0.009342534,0.5181244,1.1674855
"11/5/2023",86,"L9_C_6","L9","Control","VNIR",-0.013807046,0.43950018,0.046468996,0.4855259,1.0552653
"11/5/2023",86,"L6_C_16","L6","Control","VNIR",0.014811074,0.55813026,-0.005468444,0.54809695,1.2247832
"11/5/2023",86,"L9_D_5","L9","Drought","VNIR",0.029764425,0.5601842,-0.040677067,0.5245004,1.2384763
"11/5/2023",86,"L6_C_8","L6","Control","VNIR",0.025003014,0.59521943,-0.02339934,0.56984735,1.3161287
"11/5/2023",86,"L7_D_20","L7","Drought","VNIR",0.027571298,0.5592814,-0.038718026,0.5221012,1.2191315
"11/5/2023",86,"L9_D_6","L9","Drought","VNIR",0.053039845,0.67338985,-0.059932485,0.5885257,1.3815775
"11/5/2023",86,"L1_D_8","L1","Drought","VNIR",0.018869387,0.5528577,-0.021774987,0.53696156,1.2551107
"11/5/2023",86,"L8_C_2","L8","Control","VNIR",0.01651566,0.5567079,-0.01120456,0.5456742,1.2421272
"11/5/2023",86,"L8_D_19","L8","Drought","VNIR",0.011137251,0.523573,-0.001672407,0.5262696,1.178372
"11/5/2023",86,"L4_C_9","L4","Control","VNIR",-0.021116665,0.36592504,0.07886596,0.44394878,0.8839969
"11/5/2023",86,"L6_D_8","L6","Drought","VNIR",0.032861408,0.6199996,-0.036464207,0.5838993,1.3211124
"11/5/2023",86,"L1_C_19","L1","Control","VNIR",0.010824115,0.52790004,-0.005682942,0.5218121,1.2433568
"11/5/2023",86,"L9_C_10","L9","Control","VNIR",-0.000177716,0.5097396,0.015585388,0.5232146,1.1660961
"11/5/2023",86,"L2_C_6","L2","Control","VNIR",-0.000980117,0.49968877,0.01979595,0.5153982,1.1140153
"11/5/2023",86,"L9_C_9","L9","Control","VNIR",-0.012603985,0.435909,0.042806737,0.47664908,1.0399306
"11/5/2023",86,"L8_D_13","L8","Drought","VNIR",0.002577587,0.4869251,0.010356556,0.4933986,1.1507598
"11/5/2023",86,"L7_D_13","L7","Drought","VNIR",0.002618365,0.43895563,0.015412308,0.45581818,1.0109426
"11/5/2023",86,"L9_D_1","L9","Drought","VNIR",0.02936887,0.611099,-0.034054596,0.57665056,1.3229003
"11/5/2023",86,"L2_D_6","L2","Drought","VNIR",0.00018032,0.40546125,0.028321017,0.44203517,0.9164233
"11/5/2023",86,"L9_C_5","L9","Control","VNIR",0.004391437,0.5322047,0.00447131,0.5346142,1.2132127
"11/5/2023",86,"L8_D_9","L8","Drought","VNIR",0.002025055,0.4743435,0.010278695,0.4904303,1.1263486
"11/5/2023",86,"L9_D_9","L9","Drought","VNIR",0.04086343,0.6258815,-0.050309762,0.57257926,1.3198869
"11/5/2023",86,"L7_C_4","L7","Control","VNIR",0.0369355,0.6124559,-0.054066475,0.54973716,1.3000079
"11/5/2023",86,"L8_C_10","L8","Control","VNIR",-0.000332531,0.51279783,0.015065241,0.52835214,1.172098
"11/5/2023",86,"L4_D_8","L4","Drought","VNIR",-0.007478853,0.36659944,0.061717376,0.43286043,0.83653504
"11/5/2023",86,"L5_C_1","L5","Control","VNIR",-0.024362648,0.37336814,0.08200617,0.44575325,0.86469656
"11/5/2023",86,"L8_D_15","L8","Drought","VNIR",0.010498995,0.53918564,-0.002288609,0.5364033,1.2182679
"11/5/2023",86,"L7_C_12","L7","Control","VNIR",0.012642802,0.55576766,-0.020961484,0.53906184,1.293531
"11/5/2023",86,"L1_C_16","L1","Control","VNIR",0.001557528,0.47366285,0.020531317,0.49405295,1.1195822
"11/5/2023",86,"L8_C_20","L8","Control","VNIR",0.006373104,0.5218823,0.019247914,0.540054,1.1819848
"11/5/2023",86,"L7_D_2","L7","Drought","VNIR",0.004789797,0.43650663,0.012554077,0.4491365,1.007044
"11/5/2023",86,"L7_D_3","L7","Drought","VNIR",0.019893056,0.51221097,-0.022244856,0.49333298,1.1382494
"11/5/2023",86,"L7_C_18","L7","Control","VNIR",-0.01667861,0.3972786,0.059038114,0.448174,0.9576342
"11/5/2023",86,"L1_C_7","L1","Control","VNIR",-0.020527514,0.3573996,0.07003304,0.42125195,0.86609876
"11/5/2023",86,"L7_C_13","L7","Control","VNIR",-0.007470893,0.4569759,0.032866497,0.4843473,1.0593503
"11/5/2023",86,"L9_C_18","L9","Control","VNIR",0.014288146,0.57005,-0.008691458,0.56508285,1.279945
"11/5/2023",86,"L6_C_10","L6","Control","VNIR",0.024963614,0.57863283,-0.027751733,0.55267715,1.3006232
"11/5/2023",86,"L5_D_9","L5","Drought","VNIR",0.026035458,0.52112865,-0.03547478,0.49036232,1.1566061
"11/5/2023",86,"L7_C_8","L7","Control","VNIR",0.01897588,0.5770578,-0.027934516,0.54902226,1.3281776
"11/5/2023",86,"L9_D_12","L9","Drought","VNIR",0.012061268,0.55484706,-0.007691408,0.5494308,1.2342936
"11/5/2023",86,"L2_C_2","L2","Control","VNIR",-0.004860823,0.46695915,0.032753877,0.49913692,1.059095
"11/5/2023",86,"L8_C_7","L8","Control","VNIR",0.026423015,0.5953796,-0.031103024,0.5628236,1.3031234
"11/5/2023",86,"L5_D_2","L5","Drought","VNIR",0.021031823,0.56644005,-0.025440393,0.54554504,1.2540662
"11/5/2023",86,"L1_D_11","L1","Drought","VNIR",-0.008535409,0.41883147,0.04575433,0.4626264,0.9722051
"11/5/2023",86,"L4_C_4","L4","Control","VNIR",-0.003136108,0.47696683,0.026985735,0.5017847,1.0926894
"11/5/2023",86,"L2_C_7","L2","Control","VNIR",-0.005305096,0.4753392,0.01752363,0.48838866,1.1537304
"11/5/2023",86,"L5_C_7","L5","Control","VNIR",0.03336283,0.6086771,-0.04406092,0.56288016,1.3124145
"11/5/2023",86,"L4_C_8","L4","Control","VNIR",-0.003610718,0.48898214,0.021074781,0.51005745,1.1409799
"11/5/2023",86,"L2_C_4","L2","Control","VNIR",-0.004124553,0.4989417,0.02245583,0.51796126,1.1477365
"11/5/2023",86,"L9_C_19","L9","Control","VNIR",0.004267508,0.539916,0.005832957,0.5440409,1.2104164
"11/5/2023",86,"L8_C_8","L8","Control","VNIR",0.010071246,0.56009746,-0.004046067,0.5514287,1.2833797
"11/5/2023",86,"L1_D_15","L1","Drought","VNIR",0.016927646,0.5602019,-0.015585291,0.54205656,1.2117466
"11/5/2023",86,"L8_D_4","L8","Drought","VNIR",0.04189258,0.6493714,-0.04794804,0.59848326,1.3402159
"11/5/2023",86,"L4_D_9","L4","Drought","VNIR",0.008285554,0.5137039,0.004672696,0.5177735,1.1043344
"11/5/2023",86,"L6_D_14","L6","Drought","VNIR",0.02609257,0.585938,-0.028716527,0.55928415,1.2743857
"11/5/2023",86,"L7_D_11","L7","Drought","VNIR",0.029197296,0.6231966,-0.03316602,0.5931574,1.3433496
"11/5/2023",86,"L6_C_11","L6","Control","VNIR",0.01877592,0.57007277,-0.016512543,0.55236894,1.2759737
"11/5/2023",86,"L7_C_15","L7","Control","VNIR",0.013880365,0.5648316,-0.01813748,0.5494144,1.3006315
"11/5/2023",86,"L1_C_17","L1","Control","VNIR",0.004824386,0.5110788,0.010055514,0.52099526,1.1874535
"11/5/2023",86,"L5_C_3","L5","Control","VNIR",0.006711096,0.5147002,-0.001322495,0.51746774,1.2003047
"11/5/2023",86,"L4_C_6","L4","Control","VNIR",-0.017404396,0.42587358,0.061442804,0.4780762,0.9881078
"11/5/2023",86,"L2_D_2","L2","Drought","VNIR",0.001389705,0.47925773,0.017333632,0.49646953,1.0936475
"11/5/2023",86,"L7_C_1","L7","Control","VNIR",0.030067107,0.6337726,-0.039065696,0.59564626,1.4008954
"11/5/2023",86,"L8_D_16","L8","Drought","VNIR",0.017996775,0.52513707,-0.022601502,0.5033113,1.1910105
"11/5/2023",86,"L6_C_9","L6","Control","VNIR",0.015669698,0.5643878,-0.011118381,0.5544753,1.2718904
"11/5/2023",86,"L7_D_18","L7","Drought","VNIR",0.009823792,0.5298859,-0.003120482,0.5322966,1.1928011
"11/5/2023",86,"L7_C_10","L7","Control","VNIR",-0.001995584,0.4816528,0.014806391,0.48964038,1.1084853
"11/5/2023",86,"L2_C_1","L2","Control","VNIR",-0.002099979,0.48427957,0.01861422,0.4941489,1.1153184
"11/5/2023",86,"L8_D_20","L8","Drought","VNIR",0.018896986,0.5725281,-0.021233808,0.550659,1.2647176
"11/5/2023",86,"L2_C_5","L2","Control","VNIR",-0.005545283,0.4701335,0.02858756,0.49291745,1.0889233
"11/5/2023",86,"L1_C_20","L1","Control","VNIR",0.004831637,0.50099057,0.011775145,0.510791,1.182037
"11/5/2023",86,"L4_C_5","L4","Control","VNIR",-0.02390393,0.41209567,0.07942558,0.48547634,0.92389953
"11/5/2023",86,"L2_C_9","L2","Control","VNIR",0.009231632,0.5381125,-0.005709923,0.53429097,1.2229071
"11/5/2023",86,"L8_C_13","L8","Control","VNIR",0.03654063,0.6197733,-0.042073917,0.57061785,1.3440411
"11/5/2023",86,"L5_D_1","L5","Drought","VNIR",-0.013887861,0.34848893,0.0681927,0.41150123,0.78819495
"11/5/2023",86,"L8_C_17","L8","Control","VNIR",-0.026024545,0.35665026,0.08714443,0.4372851,0.8564137
"11/5/2023",86,"L9_C_11","L9","Control","VNIR",0.010877915,0.56198657,-0.003233869,0.55593437,1.2485195
"11/5/2023",86,"L6_D_4","L6","Drought","VNIR",0.03981244,0.64543706,-0.042814028,0.6026519,1.3422945
"11/5/2023",86,"L9_C_17","L9","Control","VNIR",0.021516135,0.5806393,-0.020743554,0.5614044,1.2831849
"11/5/2023",86,"L6_D_17","L6","Drought","VNIR",0.033545677,0.62219167,-0.04066597,0.5852212,1.3310155
"11/5/2023",86,"L4_D_1","L4","Drought","VNIR",-0.015212254,0.4167488,0.061247095,0.4746954,0.9079987
"11/5/2023",86,"L3_D_8","L3","Drought","VNIR",0.023001201,0.5596951,-0.03611616,0.52865374,1.280158
"11/5/2023",86,"L5_D_8","L5","Drought","VNIR",0.017493691,0.4992037,-0.011052891,0.49300504,1.1192474
"11/5/2023",86,"L4_D_3","L4","Drought","VNIR",-0.01680626,0.4002029,0.0691414,0.46803424,0.86632365
"11/5/2023",86,"L7_C_7","L7","Control","VNIR",0.023931397,0.60707694,-0.032544456,0.5766191,1.3715587
"11/5/2023",86,"L5_C_9","L5","Control","VNIR",0.015271512,0.56343544,-0.017057335,0.54867315,1.279473
"11/5/2023",86,"L3_C_5","L3","Control","VNIR",-0.00298004,0.45293662,0.033254314,0.48838818,1.0590476
"11/5/2023",86,"L1_C_1","L1","Control","VNIR",-0.005689303,0.47135434,0.027896939,0.4965843,1.1023146
"11/5/2023",86,"L1_D_14","L1","Drought","VNIR",0.003665234,0.49961236,0.005345711,0.5089468,1.1662501
"11/5/2023",86,"L6_D_6","L6","Drought","VNIR",0.02766781,0.5981447,-0.031012578,0.56603354,1.2903965
"11/5/2023",86,"L1_C_10","L1","Control","VNIR",0.02067305,0.6082539,-0.021611722,0.5815155,1.3302693
"11/5/2023",86,"L5_D_3","L5","Drought","VNIR",0.006935523,0.48297778,0.011565452,0.49763897,1.082034
"11/5/2023",86,"L8_D_8","L8","Drought","VNIR",0.01178408,0.5229919,-0.00692005,0.5191627,1.2083293
"11/5/2023",86,"L6_D_15","L6","Drought","VNIR",0.032045256,0.6180351,-0.0375319,0.58465636,1.3286247
"11/5/2023",86,"L1_D_20","L1","Drought","VNIR",-0.005812415,0.4134834,0.04379581,0.45330766,0.98023754
"11/5/2023",86,"L6_C_14","L6","Control","VNIR",0.014808781,0.559548,-0.016257068,0.54405713,1.2636198
"11/5/2023",86,"L1_D_1","L1","Drought","VNIR",0.001387922,0.4593732,0.010831583,0.47450453,1.1111448
"11/5/2023",86,"L4_C_7","L4","Control","VNIR",-0.017804952,0.4000717,0.06278453,0.45927632,0.9582041
"11/5/2023",86,"L3_C_7","L3","Control","VNIR",-0.004546532,0.42873818,0.025687857,0.45384824,1.0397934
"11/5/2023",86,"L8_D_1","L8","Drought","VNIR",0.014821448,0.54838413,-0.012279915,0.5331115,1.2276478
"11/5/2023",86,"L9_D_15","L9","Drought","VNIR",0.019616447,0.5976884,-0.022164755,0.57586294,1.3025408
"11/5/2023",86,"L7_D_17","L7","Drought","VNIR",0.02951246,0.6411159,-0.033457242,0.60906553,1.3778658
"11/5/2023",86,"L8_D_7","L8","Drought","VNIR",0.004887221,0.48877865,0.003850282,0.49502861,1.1438667
"11/5/2023",86,"L3_C_3","L3","Control","VNIR",-0.017676244,0.4099076,0.063276045,0.4599088,0.9443687
"11/5/2023",86,"L9_D_16","L9","Drought","VNIR",0.02121142,0.54036224,-0.016947545,0.5257451,1.17893
"11/5/2023",86,"L3_D_4","L3","Drought","VNIR",0.011899419,0.51421916,-0.012445764,0.5038906,1.1812036
"11/5/2023",86,"L6_D_7","L6","Drought","VNIR",0.030240089,0.62082136,-0.03517482,0.5837028,1.3289847
"11/5/2023",86,"L6_D_1","L6","Drought","VNIR",0.031820446,0.63662845,-0.032389726,0.6051375,1.3463506
"11/5/2023",86,"L1_D_3","L1","Drought","VNIR",0.000537988,0.47430038,0.013194531,0.4914632,1.1217011
"11/5/2023",86,"L5_D_4","L5","Drought","VNIR",0.0107097,0.48131406,-0.003741589,0.48298076,1.10921
"11/5/2023",86,"L4_D_7","L4","Drought","VNIR",0.003353337,0.4856383,0.01360307,0.50341254,1.0657874
"11/5/2023",86,"L2_D_1","L2","Drought","VNIR",-0.007718033,0.4311326,0.037155796,0.468316,0.9909237
"11/5/2023",86,"L1_D_6","L1","Drought","VNIR",0.008014628,0.5295606,0.001864659,0.53585947,1.2174551
"11/5/2023",86,"L8_D_6","L8","Drought","VNIR",0.004428214,0.5109551,0.007910379,0.52133334,1.145343
"11/5/2023",86,"L8_D_3","L8","Drought","VNIR",0.010374371,0.5115877,-0.01017829,0.5047964,1.1584195
"11/5/2023",86,"L7_C_3","L7","Control","VNIR",0.020151509,0.60392845,-0.03138076,0.57398,1.3796545
"11/5/2023",86,"L7_D_9","L7","Drought","VNIR",0.001066095,0.4430262,0.016817445,0.46412903,1.0334169
"11/5/2023",86,"L6_D_3","L6","Drought","VNIR",0.04287224,0.67215836,-0.045386016,0.6227885,1.3890222
"11/5/2023",86,"L5_D_7","L5","Drought","VNIR",0.006927274,0.49292296,0.000688385,0.49536502,1.120318
"11/5/2023",86,"L1_D_12","L1","Drought","VNIR",0.015359143,0.5463101,-0.007751843,0.53845584,1.1956325
"11/5/2023",86,"L3_C_1","L3","Control","VNIR",0.008008512,0.47811118,-0.001071492,0.48264068,1.1338696
"11/5/2023",86,"L8_D_17","L8","Drought","VNIR",0.010911888,0.49867478,0.001555932,0.5058104,1.098089
"11/5/2023",86,"L6_C_12","L6","Control","VNIR",0.013328427,0.5450043,-0.006811569,0.53889555,1.2162958
"11/5/2023",86,"L3_D_9","L3","Drought","VNIR",0.018539917,0.5645351,-0.02516477,0.5413085,1.2453225
